nickname,userId,privateAccount,signature,uniqueId,verified,videoId,createTime,likesCount,shareCount,commentCount,playCount,collectCount,description,url,timestamp,duration
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7129260103013813510,1659910221,44600,283,532,948700,3307,PERDI TUDO NA ELEVEN KKKKKK,https://www.tiktok.com/@luccasneto/video/7129260103013813510,2022-08-07 22:10:21,73
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7128160680703773957,1659654243,582700,5742,8851,6800000,39300,Ensinando como levantar a bola do luccas neto,https://www.tiktok.com/@luccasneto/video/7128160680703773957,2022-08-04 23:04:03,74
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7127749445017570566,1659558495,23500,183,292,714200,1770,"Mamães e papais, olha que desafio incrível eu recebi do @burgerkingbr! Agora eu posso me divertir com os brinquedos do King Jr ao melhor estilo Aventureiro! Materiais usados: tesoura sem ponta, lápis de cor, cola, papelão, fita adesiva, além de muita imaginação! #publicidade",https://www.tiktok.com/@luccasneto/video/7127749445017570566,2022-08-03 20:28:15,176
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7125207868806155526,1658966740,30100,310,1860,785000,2065,Luccas Neto ama uma bola,https://www.tiktok.com/@luccasneto/video/7125207868806155526,2022-07-28 00:05:40,108
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7124427188157336837,1658784972,334900,2286,3940,5800000,25800,LUCCAS NETO ENCONTROU O PEDRO DO SBT !!! 💙,https://www.tiktok.com/@luccasneto/video/7124427188157336837,2022-07-25 21:36:12,180
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7122937049480547590,1658438021,54800,365,793,1500000,3134,Festa a fantasia lógico que fui de Neymar,https://www.tiktok.com/@luccasneto/video/7122937049480547590,2022-07-21 21:13:41,26
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7122569278619995397,1658352393,31400,210,251,862100,2516,"Mamães e papais, olha que desafio incrível eu recebi do @Burger King Brasil! Agora eu posso me divertir com os brinquedos do King Jr ao melhor estilo Aventureiro! Materiais usados: tesoura sem ponta, lápis de cor, cola, papel colorido (utilizamos EVA), além de muita imaginação! #publicidade",https://www.tiktok.com/@luccasneto/video/7122569278619995397,2022-07-20 21:26:33,145
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7122220060575386886,1658271086,44100,250,508,908700,2503,"Ser pai não é só colocar o filho no mundo, tem que conseguir sair da cama sem acordar o neném 😂",https://www.tiktok.com/@luccasneto/video/7122220060575386886,2022-07-19 22:51:26,83
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7119644794166463749,1657671485,826300,6168,7171,8900000,30300,Aquela levantada na bola do luccas neto,https://www.tiktok.com/@luccasneto/video/7119644794166463749,2022-07-13 00:18:05,24
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7119241160572407045,1657577506,52800,326,489,1300000,1832,Só um pouquinho do ultimo fute com direito a caneta #luccasneto #futebol #fute #jogador,https://www.tiktok.com/@luccasneto/video/7119241160572407045,2022-07-11 22:11:46,16
